"Draw Date","Numbers As Drawn","Numbers In Order","Jackpot","6 of 6","5 of 6","4 of 6","3 of 6"
"07-05-2008","44--27--8--13--12--34","8--12--13--27--34--44","$3.30 Million",0,14,1072,16506
"07-02-2008","31--9--40--34--7--4","4--7--9--31--34--40","$3.10 Million",0,25,963,15478
"06-28-2008","12--44--2--11--28--1","1--2--11--12--28--44","$2.90 Million",0,31,1067,17346
"06-25-2008","8--22--43--10--9--18","8--9--10--18--22--43","$2.70 Million",0,19,897,14938
"06-21-2008","34--6--41--25--21--17","6--17--21--25--34--41","$2.50 Million",0,21,905,14811
"06-18-2008","11--19--36--42--13--35","11--13--19--35--36--42","$2.40 Million",0,10,871,13870
"06-14-2008","22--6--7--33--41--30","6--7--22--30--33--41","$2.30 Million",0,13,883,14545
"06-11-2008","22--25--36--18--2--17","2--17--18--22--25--36","$2.20 Million",0,21,814,13299
"06-07-2008","37--27--25--15--3--23","3--15--23--25--27--37","$2.10 Million",0,16,869,14859
"06-04-2008","9--5--32--22--8--14","5--8--9--14--22--32","$2.00 Million",0,22,880,13929
"05-31-2008","22--17--25--19--21--41","17--19--21--22--25--41","$1.90 Million",0,25,881,14107
"05-28-2008","22--44--32--27--26--11","11--22--26--27--32--44","$1.80 Million",0,20,800,12302
"05-24-2008","42--11--28--20--34--44","11--20--28--34--42--44","$1.70 Million",0,14,852,13997
"05-21-2008","21--43--23--8--26--29","8--21--23--26--29--43","$1.60 Million",0,16,798,12820
"05-17-2008","27--20--39--40--24--7","7--20--24--27--39--40","$1.50 Million",0,20,851,13325
"05-14-2008","8--32--30--43--25--10","8--10--25--30--32--43","$1.40 Million",0,19,766,12469
"05-10-2008","18--12--40--23--11--39","11--12--18--23--39--40","$1.30 Million",0,23,829,13618
"05-07-2008","19--40--1--11--12--27","1--11--12--19--27--40","$1.20 Million",0,22,872,13463
"05-03-2008","13--4--32--20--39--38","4--13--20--32--38--39","$1.10 Million",0,20,806,13289
"04-30-2008","30--3--42--17--11--18","3--11--17--18--30--42","$1.00 Million",0,21,817,13398
"04-26-2008","8--1--12--5--6--42","1--5--6--8--12--42","$2.20 Million",1,33,1171,17885
"04-23-2008","42--2--11--26--29--8","2--8--11--26--29--42","$2.10 Million",0,21,981,15476
"04-19-2008","21--43--6--41--26--42","6--21--26--41--42--43","$2.00 Million",0,18,944,15060
"04-16-2008","38--19--8--6--20--17","6--8--17--19--20--38","$1.90 Million",0,13,844,14159
"04-12-2008","1--24--8--21--17--31","1--8--17--21--24--31","$1.80 Million",0,21,1110,15848
"04-09-2008","35--38--27--22--2--16","2--16--22--27--35--38","$1.70 Million",0,20,871,13478
"04-05-2008","23--30--44--42--7--15","7--15--23--30--42--44","$1.60 Million",0,20,924,14783
"04-02-2008","42--16--33--21--14--28","14--16--21--28--33--42","$1.50 Million",0,17,975,13196
"03-29-2008","8--41--16--7--38--1","1--7--8--16--38--41","$1.40 Million",0,19,922,14487
"03-26-2008","27--34--39--31--43--22","22--27--31--34--39--43","$1.30 Million",0,22,785,12305
"03-22-2008","16--32--21--5--36--27","5--16--21--27--32--36","$1.20 Million",0,20,915,14454
"03-19-2008","6--5--12--34--18--23","5--6--12--18--23--34","$1.10 Million",0,14,866,13108
"03-15-2008","26--42--30--3--39--15","3--15--26--30--39--42","$1.00 Million",0,19,1036,16128
"03-12-2008","23--8--1--17--27--37","1--8--17--23--27--37","$1.70 Million",2,20,1100,16491
"03-08-2008","33--43--37--27--32--16","16--27--32--33--37--43","$1.60 Million",0,16,952,15163
"03-05-2008","10--42--6--18--38--22","6--10--18--22--38--42","$1.50 Million",0,27,900,14377
"03-01-2008","7--20--13--43--25--29","7--13--20--25--29--43","$1.40 Million",0,26,997,15707
"02-27-2008","28--18--30--42--20--12","12--18--20--28--30--42","$1.30 Million",0,23,853,13724
"02-23-2008","12--8--22--31--33--38","8--12--22--31--33--38","$1.20 Million",0,20,821,13634
"02-20-2008","37--26--29--35--43--10","10--26--29--35--37--43","$1.10 Million",0,13,751,12402
"02-16-2008","11--35--33--23--28--32","11--23--28--32--33--35","$1.00 Million",0,14,892,13621
"02-13-2008","43--21--20--9--5--24","5--9--20--21--24--43","$2.30 Million",1,12,846,13778
"02-09-2008","30--1--36--25--11--21","1--11--21--25--30--36","$2.20 Million",0,19,1068,16140
"02-06-2008","10--26--16--40--42--3","3--10--16--26--40--42","$2.10 Million",0,16,835,13617
"02-02-2008","9--16--39--10--1--4","1--4--9--10--16--39","$2.00 Million",0,16,1039,15612
"01-30-2008","7--17--22--10--24--13","7--10--13--17--22--24","$1.90 Million",0,18,960,14591
"01-26-2008","43--9--24--30--15--33","9--15--24--30--33--43","$1.80 Million",0,17,869,13878
"01-23-2008","44--4--33--21--15--1","1--4--15--21--33--44","$1.70 Million",0,20,789,12834
"01-19-2008","26--44--40--13--8--39","8--13--26--39--40--44","$1.60 Million",0,15,866,13963
"01-16-2008","37--39--9--41--32--10","9--10--32--37--39--41","$1.50 Million",0,17,717,12811
"01-12-2008","8--31--27--18--33--7","7--8--18--27--31--33","$1.40 Million",0,28,947,14761
"01-09-2008","6--24--8--10--17--5","5--6--8--10--17--24","$1.30 Million",0,28,928,14386
"01-05-2008","40--25--31--22--38--27","22--25--27--31--38--40","$1.20 Million",0,10,816,13303
"01-02-2008","39--24--33--18--21--42","18--21--24--33--39--42","$1.10 Million",0,16,663,11242
"12-29-2007","26--7--34--28--27--29","7--26--27--28--29--34","$1.00 Million",0,18,772,13046
"12-26-2007","33--39--29--35--1--17","1--17--29--33--35--39","$1.40 Million",1,15,741,11896
"12-22-2007","28--19--2--7--36--25","2--7--19--25--28--36","$1.30 Million",0,21,961,15132
"12-19-2007","43--8--31--18--1--24","1--8--18--24--31--43","$1.20 Million",0,24,794,12601
"12-15-2007","19--1--43--25--31--17","1--17--19--25--31--43","$1.10 Million",0,17,802,13363
"12-12-2007","24--35--10--40--36--2","2--10--24--35--36--40","$1.00 Million",0,20,714,11695
"12-08-2007","34--14--10--37--12--18","10--12--14--18--34--37","$3.10 Million",1,21,1065,16918
"12-05-2007","24--19--4--34--28--9","4--9--19--24--28--34","$2.90 Million",0,25,975,15905
"12-01-2007","35--17--19--24--23--31","17--19--23--24--31--35","$2.80 Million",0,26,1051,16664
"11-28-2007","24--7--40--26--38--2","2--7--24--26--38--40","$2.50 Million",0,26,941,15855
"11-24-2007","25--13--8--17--35--27","8--13--17--25--27--35","$2.40 Million",0,21,1000,15684
"11-21-2007","39--14--27--19--20--33","14--19--20--27--33--39","$2.30 Million",0,19,948,15552
"11-17-2007","13--33--26--36--38--22","13--22--26--33--36--38","$2.20 Million",0,26,934,15117
"11-14-2007","26--17--15--44--13--7","7--13--15--17--26--44","$2.10 Million",0,27,968,14846
"11-10-2007","38--43--25--39--8--6","6--8--25--38--39--43","$2.00 Million",0,23,859,14904
"11-07-2007","21--35--22--31--13--14","13--14--21--22--31--35","$1.90 Million",0,13,866,13951
"11-03-2007","1--24--43--33--10--22","1--10--22--24--33--43","$1.80 Million",0,20,870,14311
"10-31-2007","38--40--4--5--44--43","4--5--38--40--43--44","$1.70 Million",0,28,770,12675
"10-27-2007","35--8--33--2--42--9","2--8--9--33--35--42","$1.60 Million",0,16,824,14032
"10-24-2007","22--4--18--1--39--20","1--4--18--20--22--39","$1.50 Million",0,16,709,12975
"10-20-2007","41--11--18--26--4--3","3--4--11--18--26--41","$1.40 Million",0,27,951,14612
"10-17-2007","34--29--12--2--25--28","2--12--25--28--29--34","$1.30 Million",0,15,831,12888
"10-13-2007","31--12--18--15--44--1","1--12--15--18--31--44","$1.20 Million",0,12,916,13854
"10-10-2007","36--32--5--22--14--30","5--14--22--30--32--36","$1.10 Million",0,14,750,12194
"10-06-2007","7--28--19--12--13--27","7--12--13--19--27--28","$1.00 Million",0,22,1006,15551
"10-03-2007","44--27--34--11--36--17","11--17--27--34--36--44","$1.30 Million",1,21,816,13451
"09-29-2007","17--37--14--8--5--7","5--7--8--14--17--37","$1.20 Million",0,19,928,15087
"09-26-2007","20--40--5--33--11--30","5--11--20--30--33--40","$1.10 Million",0,16,885,13236
"09-22-2007","26--29--5--42--33--18","5--18--26--29--33--42","$1.00 Million",0,22,819,13670
"09-19-2007","1--42--16--34--15--29","1--15--16--29--34--42","$1.40 Million",2,18,781,12881
"09-15-2007","21--37--6--42--18--44","6--18--21--37--42--44","$1.30 Million",0,10,890,13961
"09-12-2007","7--28--12--1--41--23","1--7--12--23--28--41","$1.20 Million",0,23,902,14183
"09-08-2007","8--23--41--14--12--35","8--12--14--23--35--41","$1.10 Million",0,25,913,14626
"09-05-2007","8--37--1--24--39--25","1--8--24--25--37--39","$1.00 Million",0,17,748,12652
"09-01-2007","23--5--41--27--34--43","5--23--27--34--41--43","$2.60 Million",1,24,1081,17179
"08-29-2007","24--18--10--26--27--21","10--18--21--24--26--27","$2.30 Million",0,24,1035,16210
"08-25-2007","23--19--24--41--38--8","8--19--23--24--38--41","$2.10 Million",0,23,1300,20969
"08-22-2007","32--25--22--2--7--8","2--7--8--22--25--32","$2.00 Million",0,27,1115,17716
"08-18-2007","41--15--2--36--28--30","2--15--28--30--36--41","$1.90 Million",0,19,969,16456
"08-15-2007","10--6--7--8--37--15","6--7--8--10--15--37","$1.80 Million",0,20,1046,16149
"08-11-2007","16--23--33--17--15--35","15--16--17--23--33--35","$1.70 Million",0,26,897,14968
"08-08-2007","18--4--36--15--12--24","4--12--15--18--24--36","$1.60 Million",0,26,979,14672
"08-04-2007","20--12--42--28--30--44","12--20--28--30--42--44","$1.50 Million",0,22,1096,15212
"08-01-2007","6--43--38--32--12--18","6--12--18--32--38--43","$1.40 Million",0,20,771,13366
"07-28-2007","12--16--29--7--44--40","7--12--16--29--40--44","$1.30 Million",0,32,933,14520
"07-25-2007","35--42--20--23--7--6","6--7--20--23--35--42","$1.20 Million",0,15,750,12889
"07-21-2007","27--26--10--39--8--34","8--10--26--27--34--39","$1.10 Million",0,23,847,13715
"07-18-2007","5--14--32--28--6--34","5--6--14--28--32--34","$1.00 Million",0,13,755,12269
"07-14-2007","35--2--42--29--6--25","2--6--25--29--35--42","$1.80 Million",1,15,936,14725
"07-11-2007","31--16--1--34--3--43","1--3--16--31--34--43","$1.70 Million",0,16,869,13321
"07-07-2007","35--6--27--10--17--28","6--10--17--27--28--35","$1.60 Million",0,27,1091,17380
"07-04-2007","6--40--44--17--35--20","6--17--20--35--40--44","$1.50 Million",0,17,801,13061
"06-30-2007","8--19--42--3--10--7","3--7--8--10--19--42","$1.40 Million",0,20,1096,16129
"06-27-2007","25--33--23--3--22--32","3--22--23--25--32--33","$1.30 Million",0,12,806,13009
"06-23-2007","38--26--10--13--27--15","10--13--15--26--27--38","$1.20 Million",0,14,844,14131
"06-20-2007","24--2--39--34--37--18","2--18--24--34--37--39","$1.10 Million",0,10,733,12031
"06-16-2007","18--43--26--15--41--12","12--15--18--26--41--43","$1.00 Million",0,15,850,13360
"06-13-2007","24--31--26--33--40--41","24--26--31--33--40--41","$1.80 Million",1,12,761,12696
"06-09-2007","17--38--32--37--2--16","2--16--17--32--37--38","$1.70 Million",0,22,841,13669
"06-06-2007","25--21--12--32--26--38","12--21--25--26--32--38","$1.60 Million",0,14,807,13214
"06-02-2007","3--7--33--20--42--41","3--7--20--33--41--42","$1.50 Million",0,20,917,14305
"05-30-2007","22--16--43--44--41--39","16--22--39--41--43--44","$1.40 Million",0,17,786,12091
"05-26-2007","25--41--34--43--30--9","9--25--30--34--41--43","$1.30 Million",0,21,871,13783
"05-23-2007","35--22--31--28--24--41","22--24--28--31--35--41","$1.20 Million",0,9,761,12248
"05-19-2007","35--1--27--28--20--6","1--6--20--27--28--35","$1.10 Million",0,17,847,14086
"05-16-2007","41--1--23--33--31--32","1--23--31--32--33--41","$1.00 Million",0,9,721,12063
"05-12-2007","19--29--18--35--2--3","2--3--18--19--29--35","$1.50 Million",1,16,918,15666
"05-09-2007","25--24--12--38--18--31","12--18--24--25--31--38","$1.40 Million",0,14,816,13379
"05-05-2007","20--8--36--33--1--41","1--8--20--33--36--41","$1.30 Million",0,15,950,14607
"05-02-2007","10--16--39--28--19--8","8--10--16--19--28--39","$1.20 Million",0,19,994,14267
"04-28-2007","3--24--11--2--38--13","2--3--11--13--24--38","$1.10 Million",0,20,967,15794
"04-25-2007","23--30--13--3--41--17","3--13--17--23--30--41","$1.00 Million",0,21,999,15174
"04-21-2007","37--18--6--44--12--29","6--12--18--29--37--44","$7.60 Million",1,42,1748,27813
"04-18-2007","6--36--23--25--34--14","6--14--23--25--34--36","$7.30 Million",0,30,1641,25030
"04-14-2007","33--6--39--29--36--15","6--15--29--33--36--39","$7.00 Million",0,24,1599,26969
"04-11-2007","32--18--16--41--10--43","10--16--18--32--41--43","$6.70 Million",0,22,1432,23847
"04-07-2007","17--12--33--43--42--18","12--17--18--33--42--43","$6.30 Million",0,35,1545,25392
"04-04-2007","39--21--41--7--34--40","7--21--34--39--40--41","$5.90 Million",0,24,1422,23518
"03-31-2007","23--17--29--2--1--9","1--2--9--17--23--29","$5.60 Million",0,30,1624,25158
"03-28-2007","10--8--30--13--14--16","8--10--13--14--16--30","$5.30 Million",0,32,1375,22670
"03-24-2007","14--9--18--12--11--38","9--11--12--14--18--38","$5.00 Million",0,34,1406,23721
"03-21-2007","1--3--42--2--32--4","1--2--3--4--32--42","$4.70 Million",0,24,1402,21253
"03-17-2007","7--25--21--10--18--22","7--10--18--21--22--25","$4.50 Million",0,45,1482,23862
"03-14-2007","31--9--6--7--33--16","6--7--9--16--31--33","$4.30 Million",0,19,1248,20307
"03-10-2007","27--7--13--2--10--34","2--7--10--13--27--34","$4.00 Million",0,36,1367,22222
"03-07-2007","39--42--35--9--44--8","8--9--35--39--42--44","$3.80 Million",0,18,1174,18795
"03-03-2007","30--12--7--19--40--18","7--12--18--19--30--40","$3.60 Million",0,22,1321,20174
"02-28-2007","21--3--28--14--7--40","3--7--14--21--28--40","$3.40 Million",0,26,1423,18362
"02-24-2007","35--38--39--24--16--33","16--24--33--35--38--39","$3.20 Million",0,24,1012,16248
"02-21-2007","19--37--42--28--43--16","16--19--28--37--42--43","$3.00 Million",0,12,992,15590
"02-17-2007","39--12--25--18--30--2","2--12--18--25--30--39","$2.80 Million",0,19,1097,16891
"02-14-2007","28--29--44--39--35--36","28--29--35--36--39--44","$2.60 Million",0,25,876,14402
"02-10-2007","33--30--19--34--17--25","17--19--25--30--33--34","$2.40 Million",0,19,992,16301
"02-07-2007","44--31--40--6--21--30","6--21--30--31--40--44","$2.20 Million",0,21,864,14973
"02-03-2007","44--15--34--21--23--24","15--21--23--24--34--44","$2.10 Million",0,26,973,15932
"01-31-2007","20--41--18--16--35--43","16--18--20--35--41--43","$2.00 Million",0,26,795,13754
"01-27-2007","6--12--39--1--2--24","1--2--6--12--24--39","$1.90 Million",0,18,1042,16279
"01-24-2007","5--37--36--28--40--9","5--9--28--36--37--40","$1.80 Million",0,19,906,14994
"01-20-2007","19--8--17--43--29--34","8--17--19--29--34--43","$1.70 Million",0,16,1061,16391
"01-17-2007","16--32--12--20--6--19","6--12--16--19--20--32","$1.60 Million",0,13,812,12923
"01-13-2007","8--30--34--20--28--39","8--20--28--30--34--39","$1.50 Million",0,16,828,13984
"01-10-2007","41--33--43--10--25--13","10--13--25--33--41--43","$1.40 Million",0,17,761,13508
"01-06-2007","4--26--44--35--11--28","4--11--26--28--35--44","$1.30 Million",0,21,934,15070
"01-03-2007","44--13--11--6--38--16","6--11--13--16--38--44","$1.20 Million",0,15,797,13053
"12-30-2006","3--4--12--1--23--26","1--3--4--12--23--26","$1.10 Million",0,24,1006,15741
"12-27-2006","26--6--27--42--44--43","6--26--27--42--43--44","$1.00 Million",0,23,691,11801
"12-23-2006","13--37--7--25--34--12","7--12--13--25--34--37","$3.70 Million",1,27,1119,18501
"12-20-2006","14--12--35--1--28--33","1--12--14--28--33--35","$3.50 Million",0,25,943,15484
"12-16-2006","41--20--17--12--18--39","12--17--18--20--39--41","$3.40 Million",0,19,1008,15911
"12-13-2006","43--38--12--39--35--9","9--12--35--38--39--43","$3.20 Million",0,23,880,14652
"12-09-2006","5--13--36--21--23--3","3--5--13--21--23--36","$3.00 Million",0,22,1118,17287
"12-06-2006","6--5--32--33--27--44","5--6--27--32--33--44","$2.90 Million",0,21,927,14011
"12-02-2006","1--14--13--31--41--26","1--13--14--26--31--41","$2.70 Million",0,16,845,13314
"11-29-2006","14--20--18--33--41--22","14--18--20--22--33--41","$2.50 Million",0,26,902,13746
"11-25-2006","34--33--39--17--1--7","1--7--17--33--34--39","$2.30 Million",0,17,840,13856
"11-22-2006","30--23--7--14--35--2","2--7--14--23--30--35","$2.20 Million",0,14,1006,15277
"11-18-2006","23--44--3--18--35--42","3--18--23--35--42--44","$2.10 Million",0,15,899,14765
"11-15-2006","32--33--35--13--42--5","5--13--32--33--35--42","$2.00 Million",0,10,782,12801
"11-11-2006","28--31--22--34--36--12","12--22--28--31--34--36","$1.90 Million",0,16,894,14508
"11-08-2006","41--22--10--27--24--37","10--22--24--27--37--41","$1.80 Million",0,16,810,13280
"11-04-2006","37--38--33--18--24--32","18--24--32--33--37--38","$1.70 Million",0,14,800,13598
"11-01-2006","43--41--37--3--21--7","3--7--21--37--41--43","$1.60 Million",0,19,917,14128
"10-28-2006","18--28--3--43--38--33","3--18--28--33--38--43","$1.50 Million",0,23,881,13616
"10-25-2006","9--22--2--35--10--38","2--9--10--22--35--38","$1.40 Million",0,19,823,13402
"10-21-2006","43--14--44--38--25--34","14--25--34--38--43--44","$1.30 Million",0,20,823,13723
"10-18-2006","16--27--17--36--35--13","13--16--17--27--35--36","$1.20 Million",0,12,711,12449
"10-14-2006","31--41--39--10--25--36","10--25--31--36--39--41","$1.10 Million",0,20,850,13756
"10-11-2006","30--37--29--41--35--44","29--30--35--37--41--44","$1.00 Million",0,10,752,12744
"10-07-2006","30--18--33--3--23--2","2--3--18--23--30--33","$3.80 Million",1,23,1181,18142
"10-04-2006","36--38--44--41--39--22","22--36--38--39--41--44","$3.60 Million",0,24,985,16168
"09-30-2006","24--1--14--19--11--41","1--11--14--19--24--41","$3.40 Million",0,17,1060,17942
"09-27-2006","39--40--32--5--43--35","5--32--35--39--40--43","$3.20 Million",0,24,922,15233
"09-23-2006","28--27--10--43--18--14","10--14--18--27--28--43","$3.00 Million",0,27,1193,18471
"09-20-2006","36--32--9--11--23--42","9--11--23--32--36--42","$2.80 Million",0,22,1032,15229
"09-16-2006","27--43--41--39--1--33","1--27--33--39--41--43","$2.60 Million",0,20,982,15693
"09-13-2006","13--28--20--44--23--26","13--20--23--26--28--44","$2.40 Million",0,20,892,15048
"09-09-2006","27--23--36--29--41--37","23--27--29--36--37--41","$2.20 Million",0,23,935,15504
"09-06-2006","20--23--35--39--8--21","8--20--21--23--35--39","$2.10 Million",0,14,832,13403
"09-02-2006","40--35--19--26--38--1","1--19--26--35--38--40","$2.00 Million",0,30,919,14998
"08-30-2006","12--23--25--4--13--15","4--12--13--15--23--25","$1.90 Million",0,28,905,14250
"08-26-2006","21--26--9--33--28--5","5--9--21--26--28--33","$1.80 Million",0,16,950,15496
"08-23-2006","3--15--37--26--6--5","3--5--6--15--26--37","$1.70 Million",0,16,935,14267
"08-19-2006","2--18--22--44--19--25","2--18--19--22--25--44","$1.60 Million",0,15,942,14529
"08-16-2006","42--39--4--22--38--44","4--22--38--39--42--44","$1.50 Million",0,13,792,12706
"08-12-2006","4--37--26--21--34--30","4--21--26--30--34--37","$1.40 Million",0,17,876,14108
"08-09-2006","20--27--13--15--21--16","13--15--16--20--21--27","$1.30 Million",0,17,797,12990
"08-05-2006","12--13--6--15--30--44","6--12--13--15--30--44","$1.20 Million",0,28,1008,15401
"08-02-2006","44--16--39--29--2--37","2--16--29--37--39--44","$1.10 Million",0,18,791,12944
"07-29-2006","9--5--34--10--1--26","1--5--9--10--26--34","$1.00 Million",0,28,1005,15716
"07-26-2006","16--43--31--24--34--36","16--24--31--34--36--43","$5.50 Million",1,24,1175,17991
"07-22-2006","25--5--34--15--37--40","5--15--25--34--37--40","$5.30 Million",0,31,1179,18488
"07-19-2006","13--27--24--41--31--15","13--15--24--27--31--41","$5.10 Million",0,26,1160,18227
"07-15-2006","23--43--6--21--25--20","6--20--21--23--25--43","$4.90 Million",0,20,1123,18357
